DATAFLOW,LAST UPDATE,freq,unit,sex,age,icd10,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:HLTH_CD_ASDR2(1.0),18/10/23 23:00:00,A,RT,T,TOTAL,N,SE,2019,13.08,
ESTAT:HLTH_CD_ASDR2(1.0),18/10/23 23:00:00,A,RT,T,TOTAL,N,SE,2020,14.13,
ESTAT:HLTH_CD_ASDR2(1.0),18/10/23 23:00:00,A,RT,T,TOTAL,N,SI,2011,21.16,
ESTAT:HLTH_CD_ASDR2(1.0),18/10/23 23:00:00,A,RT,T,TOTAL,N,SI,2012,21.01,
ESTAT:HLTH_CD_ASDR2(1.0),18/10/23 23:00:00,A,RT,T,TOTAL,N,SI,2013,18.7,
ESTAT:HLTH_CD_ASDR2(1.0),18/10/23 23:00:00,A,RT,T,TOTAL,N,SI,2014,14.57,
ESTAT:HLTH_CD_ASDR2(1.0),18/10/23 23:00:00,A,RT,T,TOTAL,N,SI,2015,17.22,
ESTAT:HLTH_CD_ASDR2(1.0),18/10/23 23:00:00,A,RT,T,TOTAL,N,SI,2016,16.63,
ESTAT:HLTH_CD_ASDR2(1.0),18/10/23 23:00:00,A,RT,T,TOTAL,N,SI,2017,15.09,
ESTAT:HLTH_CD_ASDR2(1.0),18/10/23 23:00:00,A,RT,T,TOTAL,N,SI,2018,11.52,
ESTAT:HLTH_CD_ASDR2(1.0),18/10/23 23:00:00,A,RT,T,TOTAL,N,SI,2019,9.56,
ESTAT:HLTH_CD_ASDR2(1.0),18/10/23 23:00:00,A,RT,T,TOTAL,N,SI,2020,10.4,
ESTAT:HLTH_CD_ASDR2(1.0),18/10/23 23:00:00,A,RT,T,TOTAL,N,SK,2011,18.78,
ESTAT:HLTH_CD_ASDR2(1.0),18/10/23 23:00:00,A,RT,T,TOTAL,N,SK,2012,19.67,
ESTAT:HLTH_CD_ASDR2(1.0),18/10/23 23:00:00,A,RT,T,TOTAL,N,SK,2013,21.89,
ESTAT:HLTH_CD_ASDR2(1.0),18/10/23 23:00:00,A,RT,T,TOTAL,N,SK,2014,22.39,
ESTAT:HLTH_CD_ASDR2(1.0),18/10/23 23:00:00,A,RT,T,TOTAL,N,SK,2015,22.74,
ESTAT:HLTH_CD_ASDR2(1.0),18/10/23 23:00:00,A,RT,T,TOTAL,N,SK,2016,23.47,
ESTAT:HLTH_CD_ASDR2(1.0),18/10/23 23:00:00,A,RT,T,TOTAL,N,SK,2017,26.31,
ESTAT:HLTH_CD_ASDR2(1.0),18/10/23 23:00:00,A,RT,T,TOTAL,N,SK,2018,25.9,
ESTAT:HLTH_CD_ASDR2(1.0),18/10/23 23:00:00,A,RT,T,TOTAL,N,SK,2019,21.64,
ESTAT:HLTH_CD_ASDR2(1.0),18/10/23 23:00:00,A,RT,T,TOTAL,N,SK,2020,26.5,
ESTAT:HLTH_CD_ASDR2(1.0),18/10/23 23:00:00,A,RT,T,TOTAL,N,TR,2011,38.07,d
ESTAT:HLTH_CD_ASDR2(1.0),18/10/23 23:00:00,A,RT,T,TOTAL,N,TR,2012,38.15,d
ESTAT:HLTH_CD_ASDR2(1.0),18/10/23 23:00:00,A,RT,T,TOTAL,N,TR,2013,37.15,d
ESTAT:HLTH_CD_ASDR2(1.0),18/10/23 23:00:00,A,RT,T,TOTAL,N,TR,2014,39.87,d
ESTAT:HLTH_CD_ASDR2(1.0),18/10/23 23:00:00,A,RT,T,TOTAL,N,TR,2015,43.04,d
ESTAT:HLTH_CD_ASDR2(1.0),18/10/23 23:00:00,A,RT,T,TOTAL,N,TR,2016,47.08,d
ESTAT:HLTH_CD_ASDR2(1.0),18/10/23 23:00:00,A,RT,T,TOTAL,N,TR,2017,47.58,d
ESTAT:HLTH_CD_ASDR2(1.0),18/10/23 23:00:00,A,RT,T,TOTAL,N,TR,2018,46.83,d
ESTAT:HLTH_CD_ASDR2(1.0),18/10/23 23:00:00,A,RT,T,TOTAL,N,TR,2019,48.74,d
ESTAT:HLTH_CD_ASDR2(1.0),18/10/23 23:00:00,A,RT,T,TOTAL,N,UK,2011,19.71,d
ESTAT:HLTH_CD_ASDR2(1.0),18/10/23 23:00:00,A,RT,T,TOTAL,N,UK,2012,20.24,
ESTAT:HLTH_CD_ASDR2(1.0),18/10/23 23:00:00,A,RT,T,TOTAL,N,UK,2013,19.24,
ESTAT:HLTH_CD_ASDR2(1.0),18/10/23 23:00:00,A,RT,T,TOTAL,N,UK,2014,17.73,
ESTAT:HLTH_CD_ASDR2(1.0),18/10/23 23:00:00,A,RT,T,TOTAL,N,UK,2015,18.28,
ESTAT:HLTH_CD_ASDR2(1.0),18/10/23 23:00:00,A,RT,T,TOTAL,N,UK,2016,17.36,
ESTAT:HLTH_CD_ASDR2(1.0),18/10/23 23:00:00,A,RT,T,TOTAL,N,UK,2017,16.74,
ESTAT:HLTH_CD_ASDR2(1.0),18/10/23 23:00:00,A,RT,T,TOTAL,N,UK,2018,15.83,
ESTAT:HLTH_CD_ASDR2(1.0),18/10/23 23:00:00,A,RT,T,TOTAL,TOXICO,AT,2011,2.66,
ESTAT:HLTH_CD_ASDR2(1.0),18/10/23 23:00:00,A,RT,T,TOTAL,TOXICO,AT,2012,2.53,
ESTAT:HLTH_CD_ASDR2(1.0),18/10/23 23:00:00,A,RT,T,TOTAL,TOXICO,AT,2013,2.25,
ESTAT:HLTH_CD_ASDR2(1.0),18/10/23 23:00:00,A,RT,T,TOTAL,TOXICO,AT,2014,1.55,
ESTAT:HLTH_CD_ASDR2(1.0),18/10/23 23:00:00,A,RT,T,TOTAL,TOXICO,AT,2015,1.41,
ESTAT:HLTH_CD_ASDR2(1.0),18/10/23 23:00:00,A,RT,T,TOTAL,TOXICO,AT,2016,1.13,
ESTAT:HLTH_CD_ASDR2(1.0),18/10/23 23:00:00,A,RT,T,TOTAL,TOXICO,AT,2017,1.06,
ESTAT:HLTH_CD_ASDR2(1.0),18/10/23 23:00:00,A,RT,T,TOTAL,TOXICO,AT,2018,1.29,
ESTAT:HLTH_CD_ASDR2(1.0),18/10/23 23:00:00,A,RT,T,TOTAL,TOXICO,AT,2019,1.29,
ESTAT:HLTH_CD_ASDR2(1.0),18/10/23 23:00:00,A,RT,T,TOTAL,TOXICO,AT,2020,1.45,
ESTAT:HLTH_CD_ASDR2(1.0),18/10/23 23:00:00,A,RT,T,TOTAL,TOXICO,BE,2011,0.27,
ESTAT:HLTH_CD_ASDR2(1.0),18/10/23 23:00:00,A,RT,T,TOTAL,TOXICO,BE,2012,0.32,
ESTAT:HLTH_CD_ASDR2(1.0),18/10/23 23:00:00,A,RT,T,TOTAL,TOXICO,BE,2013,0.25,
ESTAT:HLTH_CD_ASDR2(1.0),18/10/23 23:00:00,A,RT,T,TOTAL,TOXICO,BE,2014,0.38,
ESTAT:HLTH_CD_ASDR2(1.0),18/10/23 23:00:00,A,RT,T,TOTAL,TOXICO,BE,2015,0.29,
ESTAT:HLTH_CD_ASDR2(1.0),18/10/23 23:00:00,A,RT,T,TOTAL,TOXICO,BE,2016,0.48,
ESTAT:HLTH_CD_ASDR2(1.0),18/10/23 23:00:00,A,RT,T,TOTAL,TOXICO,BE,2017,0.35,
ESTAT:HLTH_CD_ASDR2(1.0),18/10/23 23:00:00,A,RT,T,TOTAL,TOXICO,BE,2018,0.17,
ESTAT:HLTH_CD_ASDR2(1.0),18/10/23 23:00:00,A,RT,T,TOTAL,TOXICO,BE,2019,0.38,
ESTAT:HLTH_CD_ASDR2(1.0),18/10/23 23:00:00,A,RT,T,TOTAL,TOXICO,BE,2020,0.37,
ESTAT:HLTH_CD_ASDR2(1.0),18/10/23 23:00:00,A,RT,T,TOTAL,TOXICO,BG,2011,0.1,
ESTAT:HLTH_CD_ASDR2(1.0),18/10/23 23:00:00,A,RT,T,TOTAL,TOXICO,BG,2012,0.04,
ESTAT:HLTH_CD_ASDR2(1.0),18/10/23 23:00:00,A,RT,T,TOTAL,TOXICO,BG,2013,0.04,
ESTAT:HLTH_CD_ASDR2(1.0),18/10/23 23:00:00,A,RT,T,TOTAL,TOXICO,BG,2015,0.01,
ESTAT:HLTH_CD_ASDR2(1.0),18/10/23 23:00:00,A,RT,T,TOTAL,TOXICO,BG,2016,0.07,
ESTAT:HLTH_CD_ASDR2(1.0),18/10/23 23:00:00,A,RT,T,TOTAL,TOXICO,BG,2017,0.01,
ESTAT:HLTH_CD_ASDR2(1.0),18/10/23 23:00:00,A,RT,T,TOTAL,TOXICO,BG,2018,0,
ESTAT:HLTH_CD_ASDR2(1.0),18/10/23 23:00:00,A,RT,T,TOTAL,TOXICO,BG,2019,0.03,
ESTAT:HLTH_CD_ASDR2(1.0),18/10/23 23:00:00,A,RT,T,TOTAL,TOXICO,BG,2020,0.01,
ESTAT:HLTH_CD_ASDR2(1.0),18/10/23 23:00:00,A,RT,T,TOTAL,TOXICO,CH,2011,0.57,
ESTAT:HLTH_CD_ASDR2(1.0),18/10/23 23:00:00,A,RT,T,TOTAL,TOXICO,CH,2012,0.66,
ESTAT:HLTH_CD_ASDR2(1.0),18/10/23 23:00:00,A,RT,T,TOTAL,TOXICO,CH,2013,0.63,
ESTAT:HLTH_CD_ASDR2(1.0),18/10/23 23:00:00,A,RT,T,TOTAL,TOXICO,CH,2014,0.56,
ESTAT:HLTH_CD_ASDR2(1.0),18/10/23 23:00:00,A,RT,T,TOTAL,TOXICO,CH,2015,0.71,
ESTAT:HLTH_CD_ASDR2(1.0),18/10/23 23:00:00,A,RT,T,TOTAL,TOXICO,CH,2016,0.81,
ESTAT:HLTH_CD_ASDR2(1.0),18/10/23 23:00:00,A,RT,T,TOTAL,TOXICO,CH,2017,0.82,
ESTAT:HLTH_CD_ASDR2(1.0),18/10/23 23:00:00,A,RT,T,TOTAL,TOXICO,CH,2018,0.95,
ESTAT:HLTH_CD_ASDR2(1.0),18/10/23 23:00:00,A,RT,T,TOTAL,TOXICO,CH,2019,0.97,
ESTAT:HLTH_CD_ASDR2(1.0),18/10/23 23:00:00,A,RT,T,TOTAL,TOXICO,CH,2020,0.68,
ESTAT:HLTH_CD_ASDR2(1.0),18/10/23 23:00:00,A,RT,T,TOTAL,TOXICO,CY,2016,0.13,
ESTAT:HLTH_CD_ASDR2(1.0),18/10/23 23:00:00,A,RT,T,TOTAL,TOXICO,CY,2017,0,
ESTAT:HLTH_CD_ASDR2(1.0),18/10/23 23:00:00,A,RT,T,TOTAL,TOXICO,CY,2018,0.38,
ESTAT:HLTH_CD_ASDR2(1.0),18/10/23 23:00:00,A,RT,T,TOTAL,TOXICO,CY,2019,0.31,
ESTAT:HLTH_CD_ASDR2(1.0),18/10/23 23:00:00,A,RT,T,TOTAL,TOXICO,CY,2020,0,
ESTAT:HLTH_CD_ASDR2(1.0),18/10/23 23:00:00,A,RT,T,TOTAL,TOXICO,CZ,2011,0.04,
ESTAT:HLTH_CD_ASDR2(1.0),18/10/23 23:00:00,A,RT,T,TOTAL,TOXICO,CZ,2012,0.04,
ESTAT:HLTH_CD_ASDR2(1.0),18/10/23 23:00:00,A,RT,T,TOTAL,TOXICO,CZ,2013,0.05,
ESTAT:HLTH_CD_ASDR2(1.0),18/10/23 23:00:00,A,RT,T,TOTAL,TOXICO,CZ,2014,0.04,
ESTAT:HLTH_CD_ASDR2(1.0),18/10/23 23:00:00,A,RT,T,TOTAL,TOXICO,CZ,2015,0.06,
ESTAT:HLTH_CD_ASDR2(1.0),18/10/23 23:00:00,A,RT,T,TOTAL,TOXICO,CZ,2016,0.03,
ESTAT:HLTH_CD_ASDR2(1.0),18/10/23 23:00:00,A,RT,T,TOTAL,TOXICO,CZ,2017,0.04,
ESTAT:HLTH_CD_ASDR2(1.0),18/10/23 23:00:00,A,RT,T,TOTAL,TOXICO,CZ,2018,0.07,
ESTAT:HLTH_CD_ASDR2(1.0),18/10/23 23:00:00,A,RT,T,TOTAL,TOXICO,CZ,2019,0.05,
ESTAT:HLTH_CD_ASDR2(1.0),18/10/23 23:00:00,A,RT,T,TOTAL,TOXICO,CZ,2020,0.06,
ESTAT:HLTH_CD_ASDR2(1.0),18/10/23 23:00:00,A,RT,T,TOTAL,TOXICO,DE,2011,0.88,
ESTAT:HLTH_CD_ASDR2(1.0),18/10/23 23:00:00,A,RT,T,TOTAL,TOXICO,DE,2012,0.96,
ESTAT:HLTH_CD_ASDR2(1.0),18/10/23 23:00:00,A,RT,T,TOTAL,TOXICO,DE,2013,0.97,
ESTAT:HLTH_CD_ASDR2(1.0),18/10/23 23:00:00,A,RT,T,TOTAL,TOXICO,DE,2014,1,
ESTAT:HLTH_CD_ASDR2(1.0),18/10/23 23:00:00,A,RT,T,TOTAL,TOXICO,DE,2015,1.08,
ESTAT:HLTH_CD_ASDR2(1.0),18/10/23 23:00:00,A,RT,T,TOTAL,TOXICO,DE,2016,1.04,
ESTAT:HLTH_CD_ASDR2(1.0),18/10/23 23:00:00,A,RT,T,TOTAL,TOXICO,DE,2017,0.81,
ESTAT:HLTH_CD_ASDR2(1.0),18/10/23 23:00:00,A,RT,T,TOTAL,TOXICO,DE,2018,0.88,
ESTAT:HLTH_CD_ASDR2(1.0),18/10/23 23:00:00,A,RT,T,TOTAL,TOXICO,DE,2019,0.8,
ESTAT:HLTH_CD_ASDR2(1.0),18/10/23 23:00:00,A,RT,T,TOTAL,TOXICO,DE,2020,0.84,
ESTAT:HLTH_CD_ASDR2(1.0),18/10/23 23:00:00,A,RT,T,TOTAL,TOXICO,DK,2011,0.8,
ESTAT:HLTH_CD_ASDR2(1.0),18/10/23 23:00:00,A,RT,T,TOTAL,TOXICO,DK,2012,0.42,
ESTAT:HLTH_CD_ASDR2(1.0),18/10/23 23:00:00,A,RT,T,TOTAL,TOXICO,DK,2013,0.45,
ESTAT:HLTH_CD_ASDR2(1.0),18/10/23 23:00:00,A,RT,T,TOTAL,TOXICO,DK,2014,0.48,
ESTAT:HLTH_CD_ASDR2(1.0),18/10/23 23:00:00,A,RT,T,TOTAL,TOXICO,DK,2015,0.53,
ESTAT:HLTH_CD_ASDR2(1.0),18/10/23 23:00:00,A,RT,T,TOTAL,TOXICO,DK,2016,0.61,
ESTAT:HLTH_CD_ASDR2(1.0),18/10/23 23:00:00,A,RT,T,TOTAL,TOXICO,DK,2017,0.64,
ESTAT:HLTH_CD_ASDR2(1.0),18/10/23 23:00:00,A,RT,T,TOTAL,TOXICO,DK,2018,0.32,
ESTAT:HLTH_CD_ASDR2(1.0),18/10/23 23:00:00,A,RT,T,TOTAL,TOXICO,DK,2019,0.34,
ESTAT:HLTH_CD_ASDR2(1.0),18/10/23 23:00:00,A,RT,T,TOTAL,TOXICO,DK,2020,0.52,
ESTAT:HLTH_CD_ASDR2(1.0),18/10/23 23:00:00,A,RT,T,TOTAL,TOXICO,EE,2011,0.06,
ESTAT:HLTH_CD_ASDR2(1.0),18/10/23 23:00:00,A,RT,T,TOTAL,TOXICO,EE,2014,0.07,
ESTAT:HLTH_CD_ASDR2(1.0),18/10/23 23:00:00,A,RT,T,TOTAL,TOXICO,EE,2015,0.15,
ESTAT:HLTH_CD_ASDR2(1.0),18/10/23 23:00:00,A,RT,T,TOTAL,TOXICO,EE,2017,0,
ESTAT:HLTH_CD_ASDR2(1.0),18/10/23 23:00:00,A,RT,T,TOTAL,TOXICO,EE,2018,0,
ESTAT:HLTH_CD_ASDR2(1.0),18/10/23 23:00:00,A,RT,T,TOTAL,TOXICO,EE,2019,0,
ESTAT:HLTH_CD_ASDR2(1.0),18/10/23 23:00:00,A,RT,T,TOTAL,TOXICO,EE,2020,0,
ESTAT:HLTH_CD_ASDR2(1.0),18/10/23 23:00:00,A,RT,T,TOTAL,TOXICO,EL,2011,0.04,
ESTAT:HLTH_CD_ASDR2(1.0),18/10/23 23:00:00,A,RT,T,TOTAL,TOXICO,EL,2012,0.03,
ESTAT:HLTH_CD_ASDR2(1.0),18/10/23 23:00:00,A,RT,T,TOTAL,TOXICO,EL,2013,0.04,
ESTAT:HLTH_CD_ASDR2(1.0),18/10/23 23:00:00,A,RT,T,TOTAL,TOXICO,EL,2015,0.01,
ESTAT:HLTH_CD_ASDR2(1.0),18/10/23 23:00:00,A,RT,T,TOTAL,TOXICO,EL,2016,0.01,
ESTAT:HLTH_CD_ASDR2(1.0),18/10/23 23:00:00,A,RT,T,TOTAL,TOXICO,EL,2017,0.03,
ESTAT:HLTH_CD_ASDR2(1.0),18/10/23 23:00:00,A,RT,T,TOTAL,TOXICO,EL,2018,0.05,
ESTAT:HLTH_CD_ASDR2(1.0),18/10/23 23:00:00,A,RT,T,TOTAL,TOXICO,EL,2019,0.14,
ESTAT:HLTH_CD_ASDR2(1.0),18/10/23 23:00:00,A,RT,T,TOTAL,TOXICO,EL,2020,0.08,
ESTAT:HLTH_CD_ASDR2(1.0),18/10/23 23:00:00,A,RT,T,TOTAL,TOXICO,ES,2011,0.06,
ESTAT:HLTH_CD_ASDR2(1.0),18/10/23 23:00:00,A,RT,T,TOTAL,TOXICO,ES,2012,0.07,
ESTAT:HLTH_CD_ASDR2(1.0),18/10/23 23:00:00,A,RT,T,TOTAL,TOXICO,ES,2013,0.04,
ESTAT:HLTH_CD_ASDR2(1.0),18/10/23 23:00:00,A,RT,T,TOTAL,TOXICO,ES,2014,0.05,
ESTAT:HLTH_CD_ASDR2(1.0),18/10/23 23:00:00,A,RT,T,TOTAL,TOXICO,ES,2015,0.05,
ESTAT:HLTH_CD_ASDR2(1.0),18/10/23 23:00:00,A,RT,T,TOTAL,TOXICO,ES,2016,0.05,
ESTAT:HLTH_CD_ASDR2(1.0),18/10/23 23:00:00,A,RT,T,TOTAL,TOXICO,ES,2017,0.03,
ESTAT:HLTH_CD_ASDR2(1.0),18/10/23 23:00:00,A,RT,T,TOTAL,TOXICO,ES,2018,0.08,
ESTAT:HLTH_CD_ASDR2(1.0),18/10/23 23:00:00,A,RT,T,TOTAL,TOXICO,ES,2019,0.06,
ESTAT:HLTH_CD_ASDR2(1.0),18/10/23 23:00:00,A,RT,T,TOTAL,TOXICO,ES,2020,0.07,
ESTAT:HLTH_CD_ASDR2(1.0),18/10/23 23:00:00,A,RT,T,TOTAL,TOXICO,EU27_2020,2011,0.32,
ESTAT:HLTH_CD_ASDR2(1.0),18/10/23 23:00:00,A,RT,T,TOTAL,TOXICO,EU27_2020,2012,0.33,
ESTAT:HLTH_CD_ASDR2(1.0),18/10/23 23:00:00,A,RT,T,TOTAL,TOXICO,EU27_2020,2013,0.32,
ESTAT:HLTH_CD_ASDR2(1.0),18/10/23 23:00:00,A,RT,T,TOTAL,TOXICO,EU27_2020,2014,0.31,
ESTAT:HLTH_CD_ASDR2(1.0),18/10/23 23:00:00,A,RT,T,TOTAL,TOXICO,EU27_2020,2015,0.33,
ESTAT:HLTH_CD_ASDR2(1.0),18/10/23 23:00:00,A,RT,T,TOTAL,TOXICO,EU27_2020,2016,0.34,
ESTAT:HLTH_CD_ASDR2(1.0),18/10/23 23:00:00,A,RT,T,TOTAL,TOXICO,EU27_2020,2017,0.29,
ESTAT:HLTH_CD_ASDR2(1.0),18/10/23 23:00:00,A,RT,T,TOTAL,TOXICO,EU27_2020,2018,0.33,
ESTAT:HLTH_CD_ASDR2(1.0),18/10/23 23:00:00,A,RT,T,TOTAL,TOXICO,EU27_2020,2019,0.33,
ESTAT:HLTH_CD_ASDR2(1.0),18/10/23 23:00:00,A,RT,T,TOTAL,TOXICO,EU27_2020,2020,0.35,
ESTAT:HLTH_CD_ASDR2(1.0),18/10/23 23:00:00,A,RT,T,TOTAL,TOXICO,EU28,2011,0.3,d
ESTAT:HLTH_CD_ASDR2(1.0),18/10/23 23:00:00,A,RT,T,TOTAL,TOXICO,EU28,2012,0.31,d
ESTAT:HLTH_CD_ASDR2(1.0),18/10/23 23:00:00,A,RT,T,TOTAL,TOXICO,EU28,2013,0.31,d
ESTAT:HLTH_CD_ASDR2(1.0),18/10/23 23:00:00,A,RT,T,TOTAL,TOXICO,EU28,2014,0.3,
ESTAT:HLTH_CD_ASDR2(1.0),18/10/23 23:00:00,A,RT,T,TOTAL,TOXICO,EU28,2015,0.34,
ESTAT:HLTH_CD_ASDR2(1.0),18/10/23 23:00:00,A,RT,T,TOTAL,TOXICO,EU28,2016,0.34,
ESTAT:HLTH_CD_ASDR2(1.0),18/10/23 23:00:00,A,RT,T,TOTAL,TOXICO,EU28,2017,0.29,
ESTAT:HLTH_CD_ASDR2(1.0),18/10/23 23:00:00,A,RT,T,TOTAL,TOXICO,FI,2011,0.26,
ESTAT:HLTH_CD_ASDR2(1.0),18/10/23 23:00:00,A,RT,T,TOTAL,TOXICO,FI,2012,0.5,
ESTAT:HLTH_CD_ASDR2(1.0),18/10/23 23:00:00,A,RT,T,TOTAL,TOXICO,FI,2013,0.46,
ESTAT:HLTH_CD_ASDR2(1.0),18/10/23 23:00:00,A,RT,T,TOTAL,TOXICO,FI,2014,0.44,
ESTAT:HLTH_CD_ASDR2(1.0),18/10/23 23:00:00,A,RT,T,TOTAL,TOXICO,FI,2015,0.32,
ESTAT:HLTH_CD_ASDR2(1.0),18/10/23 23:00:00,A,RT,T,TOTAL,TOXICO,FI,2016,0.81,
ESTAT:HLTH_CD_ASDR2(1.0),18/10/23 23:00:00,A,RT,T,TOTAL,TOXICO,FI,2017,0.55,
ESTAT:HLTH_CD_ASDR2(1.0),18/10/23 23:00:00,A,RT,T,TOTAL,TOXICO,FI,2018,0.9,
ESTAT:HLTH_CD_ASDR2(1.0),18/10/23 23:00:00,A,RT,T,TOTAL,TOXICO,FI,2019,0.76,
ESTAT:HLTH_CD_ASDR2(1.0),18/10/23 23:00:00,A,RT,T,TOTAL,TOXICO,FI,2020,0.96,
ESTAT:HLTH_CD_ASDR2(1.0),18/10/23 23:00:00,A,RT,T,TOTAL,TOXICO,FR,2011,0.24,
ESTAT:HLTH_CD_ASDR2(1.0),18/10/23 23:00:00,A,RT,T,TOTAL,TOXICO,FR,2012,0.23,
ESTAT:HLTH_CD_ASDR2(1.0),18/10/23 23:00:00,A,RT,T,TOTAL,TOXICO,FR,2013,0.24,
ESTAT:HLTH_CD_ASDR2(1.0),18/10/23 23:00:00,A,RT,T,TOTAL,TOXICO,FR,2014,0.21,
ESTAT:HLTH_CD_ASDR2(1.0),18/10/23 23:00:00,A,RT,T,TOTAL,TOXICO,FR,2015,0.25,
ESTAT:HLTH_CD_ASDR2(1.0),18/10/23 23:00:00,A,RT,T,TOTAL,TOXICO,FR,2016,0.36,
ESTAT:HLTH_CD_ASDR2(1.0),18/10/23 23:00:00,A,RT,T,TOTAL,TOXICO,FR,2017,0.3,
ESTAT:HLTH_CD_ASDR2(1.0),18/10/23 23:00:00,A,RT,T,TOTAL,TOXICO,FR,2018,0.35,
ESTAT:HLTH_CD_ASDR2(1.0),18/10/23 23:00:00,A,RT,T,TOTAL,TOXICO,FR,2019,0.39,
ESTAT:HLTH_CD_ASDR2(1.0),18/10/23 23:00:00,A,RT,T,TOTAL,TOXICO,FR,2020,0.36,
ESTAT:HLTH_CD_ASDR2(1.0),18/10/23 23:00:00,A,RT,T,TOTAL,TOXICO,HR,2011,0.12,
ESTAT:HLTH_CD_ASDR2(1.0),18/10/23 23:00:00,A,RT,T,TOTAL,TOXICO,HR,2012,0.16,d
ESTAT:HLTH_CD_ASDR2(1.0),18/10/23 23:00:00,A,RT,T,TOTAL,TOXICO,HR,2013,0.16,d
ESTAT:HLTH_CD_ASDR2(1.0),18/10/23 23:00:00,A,RT,T,TOTAL,TOXICO,HR,2014,0.26,
ESTAT:HLTH_CD_ASDR2(1.0),18/10/23 23:00:00,A,RT,T,TOTAL,TOXICO,HR,2015,0.19,
ESTAT:HLTH_CD_ASDR2(1.0),18/10/23 23:00:00,A,RT,T,TOTAL,TOXICO,HR,2016,0.34,
ESTAT:HLTH_CD_ASDR2(1.0),18/10/23 23:00:00,A,RT,T,TOTAL,TOXICO,HR,2017,0.44,
ESTAT:HLTH_CD_ASDR2(1.0),18/10/23 23:00:00,A,RT,T,TOTAL,TOXICO,HR,2018,0.64,
ESTAT:HLTH_CD_ASDR2(1.0),18/10/23 23:00:00,A,RT,T,TOTAL,TOXICO,HR,2019,0.82,
ESTAT:HLTH_CD_ASDR2(1.0),18/10/23 23:00:00,A,RT,T,TOTAL,TOXICO,HR,2020,0.92,
ESTAT:HLTH_CD_ASDR2(1.0),18/10/23 23:00:00,A,RT,T,TOTAL,TOXICO,HU,2011,0.05,d
ESTAT:HLTH_CD_ASDR2(1.0),18/10/23 23:00:00,A,RT,T,TOTAL,TOXICO,HU,2012,0.05,d
ESTAT:HLTH_CD_ASDR2(1.0),18/10/23 23:00:00,A,RT,T,TOTAL,TOXICO,HU,2013,0.01,d
ESTAT:HLTH_CD_ASDR2(1.0),18/10/23 23:00:00,A,RT,T,TOTAL,TOXICO,HU,2014,0.04,
ESTAT:HLTH_CD_ASDR2(1.0),18/10/23 23:00:00,A,RT,T,TOTAL,TOXICO,HU,2015,0.08,
ESTAT:HLTH_CD_ASDR2(1.0),18/10/23 23:00:00,A,RT,T,TOTAL,TOXICO,HU,2016,0.03,
ESTAT:HLTH_CD_ASDR2(1.0),18/10/23 23:00:00,A,RT,T,TOTAL,TOXICO,HU,2017,0.04,
ESTAT:HLTH_CD_ASDR2(1.0),18/10/23 23:00:00,A,RT,T,TOTAL,TOXICO,HU,2018,0.05,
ESTAT:HLTH_CD_ASDR2(1.0),18/10/23 23:00:00,A,RT,T,TOTAL,TOXICO,HU,2019,0.04,
ESTAT:HLTH_CD_ASDR2(1.0),18/10/23 23:00:00,A,RT,T,TOTAL,TOXICO,HU,2020,0.04,
ESTAT:HLTH_CD_ASDR2(1.0),18/10/23 23:00:00,A,RT,T,TOTAL,TOXICO,IE,2012,0.04,
ESTAT:HLTH_CD_ASDR2(1.0),18/10/23 23:00:00,A,RT,T,TOTAL,TOXICO,IE,2015,0.02,
ESTAT:HLTH_CD_ASDR2(1.0),18/10/23 23:00:00,A,RT,T,TOTAL,TOXICO,IE,2017,0,
ESTAT:HLTH_CD_ASDR2(1.0),18/10/23 23:00:00,A,RT,T,TOTAL,TOXICO,IE,2018,0.02,
ESTAT:HLTH_CD_ASDR2(1.0),18/10/23 23:00:00,A,RT,T,TOTAL,TOXICO,IE,2019,0,
ESTAT:HLTH_CD_ASDR2(1.0),18/10/23 23:00:00,A,RT,T,TOTAL,TOXICO,IE,2020,0.12,
ESTAT:HLTH_CD_ASDR2(1.0),18/10/23 23:00:00,A,RT,T,TOTAL,TOXICO,IS,2013,0.73,
ESTAT:HLTH_CD_ASDR2(1.0),18/10/23 23:00:00,A,RT,T,TOTAL,TOXICO,IS,2017,0.54,
ESTAT:HLTH_CD_ASDR2(1.0),18/10/23 23:00:00,A,RT,T,TOTAL,TOXICO,IS,2018,1.4,
ESTAT:HLTH_CD_ASDR2(1.0),18/10/23 23:00:00,A,RT,T,TOTAL,TOXICO,IS,2019,0.74,
ESTAT:HLTH_CD_ASDR2(1.0),18/10/23 23:00:00,A,RT,T,TOTAL,TOXICO,IS,2020,0.7,
ESTAT:HLTH_CD_ASDR2(1.0),18/10/23 23:00:00,A,RT,T,TOTAL,TOXICO,IT,2011,0.22,
ESTAT:HLTH_CD_ASDR2(1.0),18/10/23 23:00:00,A,RT,T,TOTAL,TOXICO,IT,2012,0.21,
ESTAT:HLTH_CD_ASDR2(1.0),18/10/23 23:00:00,A,RT,T,TOTAL,TOXICO,IT,2013,0.18,
ESTAT:HLTH_CD_ASDR2(1.0),18/10/23 23:00:00,A,RT,T,TOTAL,TOXICO,IT,2014,0.17,
ESTAT:HLTH_CD_ASDR2(1.0),18/10/23 23:00:00,A,RT,T,TOTAL,TOXICO,IT,2015,0.17,
